Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-08-26 00:00:00+08:00,14.279999732971191,15.069999694824219,14.270000457763672,15.069999694824219,99194750,0.0,0.0
2025-08-25 00:00:00+08:00,12.3100004196167,14.369999885559082,11.75,13.699999809265137,154446167,0.0,0.0
2025-08-22 00:00:00+08:00,13.100000381469727,13.279999732971191,11.90999984741211,13.0600004196167,124237879,0.0,0.0
2025-08-21 00:00:00+08:00,13.319999694824219,13.75,12.729999542236328,12.729999542236328,96506588,0.0,0.0
2025-08-20 00:00:00+08:00,13.890000343322754,14.140000343322754,13.079999923706055,14.140000343322754,116832148,0.0,0.0
2025-08-19 00:00:00+08:00,12.619999885559082,12.850000381469727,12.600000381469727,12.850000381469727,34657375,0.0,0.0
2025-08-18 00:00:00+08:00,11.829999923706055,12.380000114440918,11.25,11.680000305175781,167189940,0.0,0.0
2025-08-15 00:00:00+08:00,11.109999656677246,11.25,10.5,11.25,159276505,0.0,0.0
2025-08-14 00:00:00+08:00,10.0,10.229999542236328,9.800000190734863,10.229999542236328,70267555,0.0,0.0
2025-08-13 00:00:00+08:00,8.479999542236328,9.300000190734863,8.460000038146973,9.300000190734863,37566088,0.0,0.0
2025-08-12 00:00:00+08:00,8.449999809265137,8.520000457763672,8.399999618530273,8.449999809265137,9972700,0.0,0.0
2025-08-11 00:00:00+08:00,8.329999923706055,8.470000267028809,8.319999694824219,8.449999809265137,9346588,0.0,0.0
2025-08-08 00:00:00+08:00,8.369999885559082,8.380000114440918,8.279999732971191,8.329999923706055,7751320,0.0,0.0
2025-08-07 00:00:00+08:00,8.40999984741211,8.449999809265137,8.319999694824219,8.359999656677246,10506600,0.0,0.0
2025-08-06 00:00:00+08:00,8.34000015258789,8.420000076293945,8.300000190734863,8.399999618530273,14014216,0.0,0.0
2025-08-05 00:00:00+08:00,8.229999542236328,8.359999656677246,8.229999542236328,8.329999923706055,9999435,0.0,0.0
