Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-07-18 00:00:00+08:00,51.630001068115234,52.25,51.380001068115234,51.900001525878906,1744300,0.0,0.0
2025-07-17 00:00:00+08:00,51.7599983215332,52.58000183105469,51.16999816894531,51.630001068115234,2532119,0.0,0.0
2025-07-16 00:00:00+08:00,50.290000915527344,52.900001525878906,50.290000915527344,52.58000183105469,5214589,0.0,0.0
2025-07-15 00:00:00+08:00,52.529998779296875,52.54999923706055,49.560001373291016,50.849998474121094,5868912,0.0,0.0
2025-07-14 00:00:00+08:00,48.220001220703125,49.91999816894531,48.13999938964844,49.54999923706055,3341637,0.0,0.0
2025-07-11 00:00:00+08:00,47.779998779296875,48.060001373291016,47.400001525878906,48.060001373291016,1279162,0.0,0.0
2025-07-10 00:00:00+08:00,47.900001525878906,48.599998474121094,47.61000061035156,47.77000045776367,1756900,0.0,0.0
2025-07-09 00:00:00+08:00,47.0,48.68000030517578,47.0,48.11000061035156,2822400,0.0,0.0
2025-07-08 00:00:00+08:00,47.470001220703125,47.68000030517578,46.869998931884766,47.0,1944500,0.0,0.0
2025-07-07 00:00:00+08:00,48.0,48.150001525878906,47.22999954223633,47.369998931884766,1121300,0.0,0.0
2025-07-04 00:00:00+08:00,48.0,48.459999084472656,47.75,48.08000183105469,691700,0.0,0.0
2025-07-03 00:00:00+08:00,48.22999954223633,48.81999969482422,47.869998931884766,48.130001068115234,889900,0.0,0.0
2025-07-02 00:00:00+08:00,48.689998626708984,49.16999816894531,48.11000061035156,48.56999969482422,1270510,0.0,0.0
2025-07-01 00:00:00+08:00,47.689998626708984,49.72999954223633,47.689998626708984,49.029998779296875,2053034,0.0,0.0
2025-06-30 00:00:00+08:00,47.66999816894531,47.9900016784668,47.25,47.75,1259712,0.0,0.0
2025-06-27 00:00:00+08:00,47.439998626708984,48.29999923706055,47.29999923706055,47.83000183105469,1385650,0.0,0.0
2025-06-26 00:00:00+08:00,47.849998474121094,48.0,47.349998474121094,47.47999954223633,1307100,0.0,0.0
2025-06-25 00:00:00+08:00,47.2599983215332,48.08000183105469,46.939998626708984,48.029998779296875,1790501,0.0,0.0
2025-06-24 00:00:00+08:00,46.220001220703125,47.220001220703125,46.220001220703125,47.15999984741211,1824033,0.0,0.0
2025-06-23 00:00:00+08:00,45.97999954223633,46.25,45.02000045776367,46.20000076293945,866400,0.0,0.0
2025-06-20 00:00:00+08:00,45.689998626708984,46.75,45.400001525878906,45.779998779296875,1166100,0.0,0.0
2025-06-19 00:00:00+08:00,45.689998626708984,46.38999938964844,45.380001068115234,45.45000076293945,1136971,0.0,0.0
2025-06-18 00:00:00+08:00,46.0099983215332,46.279998779296875,45.20000076293945,45.79999923706055,1621510,0.0,0.0
2025-06-17 00:00:00+08:00,47.91999816894531,48.08000183105469,46.150001525878906,46.34000015258789,2439957,0.0,0.0
2025-06-16 00:00:00+08:00,46.54999923706055,48.869998931884766,46.529998779296875,47.77000045776367,2079657,0.0,0.0
2025-06-13 00:00:00+08:00,47.66999816894531,47.849998474121094,46.70000076293945,46.880001068115234,1521249,0.0,0.0
2025-06-12 00:00:00+08:00,49.2599983215332,49.2599983215332,47.939998626708984,47.95000076293945,2579752,0.0,0.0
