Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-07-16 00:00:00+08:00,14.489999771118164,14.729999542236328,14.3100004196167,14.510000228881836,25761324,0.0,0.0
2025-07-15 00:00:00+08:00,14.569999694824219,14.649999618530273,14.369999885559082,14.510000228881836,46224854,0.0,0.0
2025-07-14 00:00:00+08:00,14.489999771118164,14.489999771118164,13.859999656677246,14.380000114440918,61728522,0.0,0.0
2025-07-11 00:00:00+08:00,15.0,15.050000190734863,14.5,14.600000381469727,63242030,0.0,0.0
2025-07-10 00:00:00+08:00,15.420000076293945,15.479999542236328,14.890000343322754,15.079999923706055,47884465,0.0,0.0
2025-07-09 00:00:00+08:00,15.220000267028809,15.6899995803833,15.180000305175781,15.390000343322754,54450819,0.0,0.0
2025-07-08 00:00:00+08:00,14.75,15.449999809265137,14.600000381469727,15.220000267028809,78874200,0.0,0.0
2025-07-07 00:00:00+08:00,14.770000457763672,15.329999923706055,14.770000457763672,14.829999923706055,43654950,0.0,0.0
2025-07-04 00:00:00+08:00,14.720000267028809,15.430000305175781,14.630000114440918,14.819999694824219,68193430,0.0,0.0
2025-07-03 00:00:00+08:00,14.779999732971191,15.15999984741211,14.359999656677246,14.760000228881836,39098997,0.0,0.0
2025-07-02 00:00:00+08:00,15.09000015258789,15.15999984741211,14.680000305175781,14.75,39000104,0.0,0.0
2025-07-01 00:00:00+08:00,15.180000305175781,15.359999656677246,15.010000228881836,15.149999618530273,46530838,0.0,0.0
2025-06-30 00:00:00+08:00,14.390000343322754,15.489999771118164,14.350000381469727,15.170000076293945,83673632,0.0,0.0
2025-06-27 00:00:00+08:00,14.8100004196167,14.930000305175781,14.050000190734863,14.420000076293945,65275077,0.0,0.0
2025-06-26 00:00:00+08:00,14.970000267028809,15.380000114440918,14.850000381469727,14.930000305175781,32537499,0.0,0.0
2025-06-25 00:00:00+08:00,15.069999694824219,15.289999961853027,14.800000190734863,15.079999923706055,50998877,0.0,0.0
2025-06-24 00:00:00+08:00,14.829999923706055,15.4399995803833,14.8100004196167,15.010000228881836,65672563,0.0,0.0
2025-06-23 00:00:00+08:00,14.949999809265137,15.850000381469727,14.649999618530273,14.8100004196167,70244708,0.0,0.0
2025-06-20 00:00:00+08:00,15.329999923706055,15.470000267028809,14.699999809265137,15.100000381469727,57745409,0.0,0.0
2025-06-19 00:00:00+08:00,15.380000114440918,15.920000076293945,14.90999984741211,15.020000457763672,65046459,0.0,0.0
2025-06-18 00:00:00+08:00,15.449999809265137,15.59000015258789,15.229999542236328,15.40999984741211,38185700,0.0,0.0
2025-06-17 00:00:00+08:00,15.5,16.229999542236328,15.289999961853027,15.460000038146973,73958799,0.0,0.0
2025-06-16 00:00:00+08:00,15.289999961853027,15.880000114440918,15.229999542236328,15.380000114440918,69549346,0.0,0.0
