Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-07-21 00:00:00+08:00,13.34000015258789,13.649999618530273,13.130000114440918,13.460000038146973,27790064,0.0,0.0
2025-07-18 00:00:00+08:00,14.890000343322754,14.890000343322754,13.619999885559082,13.6899995803833,58968547,0.0,0.0
2025-07-17 00:00:00+08:00,13.710000038146973,13.710000038146973,13.710000038146973,13.710000038146973,0,0.0,0.0
2025-07-16 00:00:00+08:00,13.710000038146973,13.710000038146973,13.710000038146973,13.710000038146973,0,0.0,0.0
2025-07-15 00:00:00+08:00,13.710000038146973,13.710000038146973,13.710000038146973,13.710000038146973,0,0.0,0.0
2025-07-14 00:00:00+08:00,13.710000038146973,13.710000038146973,13.710000038146973,13.710000038146973,0,0.0,0.0
2025-07-11 00:00:00+08:00,13.710000038146973,13.710000038146973,13.710000038146973,13.710000038146973,0,0.0,0.0
2025-07-10 00:00:00+08:00,12.510000228881836,13.710000038146973,12.510000228881836,13.710000038146973,29124947,0.0,0.0
2025-07-09 00:00:00+08:00,12.479999542236328,12.5600004196167,12.430000305175781,12.460000038146973,4684164,0.0,0.0
2025-07-08 00:00:00+08:00,12.199999809265137,12.529999732971191,12.199999809265137,12.5,8503748,0.0,0.0
2025-07-07 00:00:00+08:00,12.130000114440918,12.229999542236328,12.100000381469727,12.149999618530273,4432600,0.0,0.0
2025-07-04 00:00:00+08:00,12.220000267028809,12.239999771118164,12.0600004196167,12.119999885559082,4392700,0.0,0.0
2025-07-03 00:00:00+08:00,12.0600004196167,12.369999885559082,12.0,12.239999771118164,6036900,0.0,0.0
2025-07-02 00:00:00+08:00,12.140000343322754,12.170000076293945,12.0,12.050000190734863,3954500,0.0,0.0
2025-07-01 00:00:00+08:00,12.260000228881836,12.270000457763672,12.069999694824219,12.140000343322754,4608500,0.0,0.0
2025-06-30 00:00:00+08:00,12.09000015258789,12.15999984741211,12.020000457763672,12.149999618530273,4402100,0.0,0.0
2025-06-27 00:00:00+08:00,11.989999771118164,12.210000038146973,11.949999809265137,12.09000015258789,6061699,0.0,0.0
2025-06-26 00:00:00+08:00,12.020000457763672,12.0600004196167,11.930000305175781,11.979999542236328,4902899,0.0,0.0
2025-06-25 00:00:00+08:00,12.0600004196167,12.09000015258789,11.829999923706055,12.020000457763672,5644700,0.0,0.0
2025-06-24 00:00:00+08:00,11.779999732971191,11.989999771118164,11.779999732971191,11.979999542236328,5313100,0.0,0.0
2025-06-23 00:00:00+08:00,11.59000015258789,11.779999732971191,11.489999771118164,11.779999732971191,3804300,0.0,0.0
